asin,title,imgUrl,productURL,stars,reviews,price,listPrice,categoryName,isBestSeller,boughtInLastMonth
B0BD9DHRDP,"EKAZA EKGD-T221C - PET Nutri Alimentador Comedouro Automático 4,0L Wi-fi com Câmera Full HD e Sensor de escassez",https://m.media-amazon.com/images/I/51uGWMDQV7L._AC_UL320_.jpg,https://www.amazon.com.br/dp/B0BD9DHRDP,4.7,184,675.45,738.87,Pet Shop,FALSE,100
B0BLXH8KST,QUETIN 10-60 COMPRIMIDOS,https://m.media-amazon.com/images/I/51fTc9DiDZL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B0BLXH8KST,4.3,27,93.2,0,Pet Shop,FALSE,100
B09F4YLZ4J,TAPETE SANITÁRIO COLETOR DE AREIA PARA GATOS 68X56 PRETO,https://m.media-amazon.com/images/I/61KDD8A+E5L._AC_UL320_.jpg,https://www.amazon.com.br/dp/B09F4YLZ4J,4.4,136,84.99,0,Pet Shop,FALSE,100
B07TSL297C,Kit Porta Saq Bio Eco Green 2 Rolos Jambo para Cães,https://m.media-amazon.com/images/I/61ZhQlMm9AL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07TSL297C,4.9,106,19.9,25.1,Pet Shop,FALSE,50
B0CC4QLDFS,Cadeira Pet Para Carro Assento Transpet Big Preto,https://m.media-amazon.com/images/I/61hUfldOEEL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B0CC4QLDFS,3.8,7,99.99,0,Pet Shop,FALSE,100
4955487645,Escova Tira Pelos PET Cães e Gatos Autolimpante Profissional com Botão de Limpeza Cerdas Emcapadas,https://m.media-amazon.com/images/I/51bFhKNubsL._AC_UL320_.jpg,https://www.amazon.com.br/dp/4955487645,4.4,41,35,37.1,Pet Shop,FALSE,100
B08Q8KCYVM,SENIOX T 30 CAPS AVERTS,https://m.media-amazon.com/images/I/61lmZmb5kzL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B08Q8KCYVM,4.7,115,121.15,174,Pet Shop,FALSE,100
B07NDSFPFS,"Tapete Gelado Tamanho G,60cmx90cm Chalesco para Cães Azul",https://m.media-amazon.com/images/I/61T28DKaSWL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07NDSFPFS,4.4,885,138,0,Pet Shop,TRUE,100
B095QNFYRQ,Ração Origens Class Cães Porte Médio e Grande Carne e Frango 15 kg,https://m.media-amazon.com/images/I/613AvdqCKCL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B095QNFYRQ,4.6,361,144.9,0,Pet Shop,FALSE,300
B082MT5SX7,"Suplemento para Cães e Gatos Avert Queranon 3,4g Small Size",https://m.media-amazon.com/images/I/51qMpVvMQyL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B082MT5SX7,4.7,177,40.82,51,Pet Shop,FALSE,100
B07Y5J2P8R,"Suplemento Artrotabs Avert para Cães e Gatos 30 Comprimidos Avert Para Todas As Fases,",https://m.media-amazon.com/images/I/51CZ9rViY0L._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07Y5J2P8R,4.7,90,128.75,0,Pet Shop,FALSE,100
B09426LGSP,"Premier Pet Ração Nutrição Clínica Cães Pequenos Hipoalergênico Cordeiro 10,1kg",https://m.media-amazon.com/images/I/51KF7g4jIAL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B09426LGSP,4.7,58,329.9,0,Pet Shop,FALSE,100
B0919GH9JC,"Macrogard Pet 30 Cps, Avert",https://m.media-amazon.com/images/I/51sXj2u9wvL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B0919GH9JC,4.7,46,78.9,89.9,Pet Shop,FALSE,50
B08B1TF9LM,Ograx Derme 20 - Suplemento Alimentar P/Cães - 30 Cáps.,https://m.media-amazon.com/images/I/51y0LNULhUL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B08B1TF9LM,4.8,213,131.99,164,Pet Shop,FALSE,100
B07ZG3MQ6P,Ball Free Pasta Oral 70g,https://m.media-amazon.com/images/I/31hcO28q19L._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07ZG3MQ6P,4.8,354,43.61,52.5,Pet Shop,FALSE,100
B08H2CQM2W,Condroplex 1000 60 Comprimidos Palatáveis 60g- Avert,https://m.media-amazon.com/images/I/61kRc3-NK2L._AC_UL320_.jpg,https://www.amazon.com.br/dp/B08H2CQM2W,4.5,28,79.9,0,Pet Shop,FALSE,100
B01BHCF3K6,Monovin A Bravet 20ml,https://m.media-amazon.com/images/I/51Y24vFWhAL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B01BHCF3K6,4.8,316,35.88,0,Pet Shop,FALSE,100
B082T3FFLT,CALMAVET Provets 30ml,https://m.media-amazon.com/images/I/51qHa9R2UeL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B082T3FFLT,4.3,147,28.45,31.9,Pet Shop,FALSE,100
B0C2NB7CSM,Afasta Gatos Educador de Gatos Protege Sofás Moveis Cortinas,https://m.media-amazon.com/images/I/61kxsvJW0tL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B0C2NB7CSM,3.6,15,37,0,Pet Shop,FALSE,100
B07Y5HYQBP,Condroplex 1000 Suplemento Avert - 60 Comprimidos,https://m.media-amazon.com/images/I/51x7r1jsmXL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07Y5HYQBP,4.7,226,78.99,106,Pet Shop,FALSE,100
B07DP3BPG8,"Limpa orelhas, Sanol Dog, 100ml, Branco",https://m.media-amazon.com/images/I/51hT8j5a0IL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07DP3BPG8,4.7,222,25.5,27.54,Pet Shop,FALSE,100
B07ZKLCQ3G,"Ração Golden Fórmula Mini Bits Light para Cães Adultos de Pequeno Porte Sabor Frango e Arroz, 10,1kg Premier Pet Para Todas Pequeno Adulto,",https://m.media-amazon.com/images/I/51KrroHnmwL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07ZKLCQ3G,4.8,260,135.79,0,Pet Shop,FALSE,50
B07WSX88PW,Bebedouro Portatil Grande Chalesco para Cães,https://m.media-amazon.com/images/I/417dwUpZ-DL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07WSX88PW,4.5,98,17.03,0,Pet Shop,FALSE,100
B084BNDHR3,"Pomada Cicatrizante Saralogo, Amarelo, Matacura, 30 g",https://m.media-amazon.com/images/I/51iSwjVescL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B084BNDHR3,4.6,121,23.99,0,Pet Shop,FALSE,100
B09P8SWYLR,Brinquedo para Pet Interativo Quebra-Cabeça - Oikos Animal,https://m.media-amazon.com/images/I/61TllauZG1L._AC_UL320_.jpg,https://www.amazon.com.br/dp/B09P8SWYLR,4.7,210,70.39,91.9,Pet Shop,TRUE,100
B07NH5RMBR,"Revolution 6% Azul, Bis 45mg 0,75ml Gatos Zoetis para Gatos",https://m.media-amazon.com/images/I/51ohZT2NUXL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07NH5RMBR,4.8,365,76,0,Pet Shop,FALSE,50
B07ZG4K25V,"Antipulgas e Carrapatos Nexgard 6,0gr Merial p/Cães de 25,1 a 50kg - 3 Tabletes Mastigáveis",https://m.media-amazon.com/images/I/61dNu9k11YL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07ZG4K25V,4.7,135,230.91,0,Pet Shop,FALSE,100
B08C34WWFS,"Pá de areia Fresh Step All in One, ergonômica, cinza",https://m.media-amazon.com/images/I/716oclsCqQL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B08C34WWFS,4.4,1004,29.99,33.1,Pet Shop,FALSE,50
B07TTPK4QQ,"Jambo Pet, Mordedor de Pelúcia Para Cães, Pato Big Duck, Formato Fofo e Divertido, Alivia o Estresse e Ansiedade, Amarelo",https://m.media-amazon.com/images/I/71q4PAY+wFL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07TTPK4QQ,4.7,239,60.02,0,Pet Shop,FALSE,100
B07Y2CS8VL,BIOCANIS 14 G,https://m.media-amazon.com/images/I/41XPwPf47HL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07Y2CS8VL,4.7,50,34.43,37.2,Pet Shop,FALSE,100
B07NDMBM8R,"Tapete Higiênico para Cães, Baby Pads, 50 unidades, Azul",https://m.media-amazon.com/images/I/61PO8Ohe0ML._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07NDMBM8R,4.7,73,109.9,0,Pet Shop,FALSE,50
B002TLTZD6,"Chuckit! Conjunto de brinquedos para cães Fetch Medley, médio (6,35 cm) pacote com 3",https://m.media-amazon.com/images/I/71BssWSRbWL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B002TLTZD6,4.8,10917,81.49,108.8,Pet Shop,FALSE,100
B081TP71B1,Patê Baw Waw para cães sabor Carne 280g,https://m.media-amazon.com/images/I/61pWE+Ssi5L._AC_UL320_.jpg,https://www.amazon.com.br/dp/B081TP71B1,4.5,360,6.75,7.99,Pet Shop,FALSE,100
B0C65WSQPT,"Banni3 Vermífugo para Gatos até 2,6 a 7,5kg Ourofino",https://m.media-amazon.com/images/I/51E2lSoOMqL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B0C65WSQPT,4.7,5,49.99,55.06,Pet Shop,FALSE,50
B08N3BWC7S,Premier Cookie Cães Adultos Raças Pequenas - Coco e Aveia 250g,https://m.media-amazon.com/images/I/61p+QgGbHDL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B08N3BWC7S,4.9,145,16.9,0,Pet Shop,FALSE,100
B07Y2CJCSB,"Ração Fórmula Natural para Cães Adultos Raças Mini, Adimax - 7kg",https://m.media-amazon.com/images/I/512TPFLaraL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07Y2CJCSB,4.3,169,156.43,165.9,Pet Shop,FALSE,100
B0BWLH2TLZ,Maquina De Tosar Cachorro Para Pet Recarregável Cães Gatos Pet Nova Vida ND-9901,https://m.media-amazon.com/images/I/61hbMkQQNSL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B0BWLH2TLZ,4.4,47,64.9,0,Pet Shop,FALSE,100
B07Y2CN5PL,Ração para Gatos Adultos Gran Plus Salmão e Arroz 3Kg,https://m.media-amazon.com/images/I/61nt0azj5oL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07Y2CN5PL,4.8,433,59.9,63.9,Pet Shop,FALSE,200
B07Y2DTDHH,Probiótico 14g Vetnil,https://m.media-amazon.com/images/I/41gFHd2C4DL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07Y2DTDHH,4.7,175,44.59,0,Pet Shop,FALSE,100
B084P7CBD6,"Ração Fórmula Natural Fresh Meat para Cães Adultos de Pequeno Porte 2,5kg frango",https://m.media-amazon.com/images/I/51Y-0eeTGcL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B084P7CBD6,4.8,62,105,0,Pet Shop,FALSE,50
B0CB4H491D,Escova Rasqueadeira Retira Pêlos Cão Gato Cachorro Auto Limpante Resistente Inox Confortável (Azul),https://m.media-amazon.com/images/I/510ogL3aS2L._AC_UL320_.jpg,https://www.amazon.com.br/dp/B0CB4H491D,4.6,8,38.99,0,Pet Shop,FALSE,50
B0BFG5VQ36,Comedouro Elevado Duplo Cachorro Pet MDF - Inox,https://m.media-amazon.com/images/I/51PLBAO7RmL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B0BFG5VQ36,4.7,99,83.9,0,Pet Shop,FALSE,100
B0CC51GS3H,Cadeirinha De Cachorro Gato Para Carro Capa Protetora Assento Banco Traseiro Carro Cinza,https://m.media-amazon.com/images/I/61MrL5wOPgL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B0CC51GS3H,4.2,9,99.99,0,Pet Shop,FALSE,100
B098P6Z38R,PEDIGREE Ração Nutrição Essencial Carne Para Cães Adultos 10.1kg,https://m.media-amazon.com/images/I/81xcT0wD+fS._AC_UL320_.jpg,https://www.amazon.com.br/dp/B098P6Z38R,4.7,226,124.89,138.99,Pet Shop,FALSE,100
B084PB4N6J,Pipicat Granulado Sanitario Bianco Branco/Azul,https://m.media-amazon.com/images/I/71Ip-4ArFQL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B084PB4N6J,4.4,294,22.9,0,Pet Shop,FALSE,100
B0C345CSFY,Caixa de Transporte Colorida N4 Cor:rosa,https://m.media-amazon.com/images/I/51M+squGOtL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B0C345CSFY,4.9,20,64.9,0,Pet Shop,FALSE,50
B07WXYW2MS,Ração Baw Waw Natural Pro para cães filhotes sabor Frango e Arroz - 1kg,https://m.media-amazon.com/images/I/61JHJRh+dIS._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07WXYW2MS,4.7,689,14.42,19.9,Pet Shop,FALSE,50
B07Y5HZSP9,"Ração Royal Canin Canine Veterinary Diet Satiety para Cães de Raças Pequenas 7,5kg Royal Canin Raça Adulto",https://m.media-amazon.com/images/I/51Fz-Hhc50L._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07Y5HZSP9,4.9,110,475.35,0,Pet Shop,FALSE,50
B084BQRLNK,Ração Fórmula Natural para Cães Adultos Raças Mini - 15kg,https://m.media-amazon.com/images/I/81zgQ7ci-bL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B084BQRLNK,4.8,210,268.89,0,Pet Shop,FALSE,100
B07Z9NCGQ4,"Ração Úmida Kitekat Sachê Peixe para Gatos Adultos 70 Tamanho G Kitekat Raça Adulto, Sabor Frutos do Mar 70 G",https://m.media-amazon.com/images/I/71pPQRLSniL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07Z9NCGQ4,4.6,540,2.49,0,Pet Shop,FALSE,100
B0843GC6QS,Tapete Higiênico para Cães Confort Bamboo Chalesco 50 unidades,https://m.media-amazon.com/images/I/51XQa4fLilL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B0843GC6QS,4.6,189,122.1,0,Pet Shop,FALSE,100
B09RKRK86T,Janeleira Prateleira De Janela Para Gatos - Sem furar Parede,https://m.media-amazon.com/images/I/517XQSxKyuL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B09RKRK86T,4.6,116,89.9,0,Pet Shop,TRUE,50
B09BM6NR2C,AVERT ARTROTABS STICKS 30 UNIDADES AVERTS,https://m.media-amazon.com/images/I/61Rtjk87WYL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B09BM6NR2C,4.8,84,134.9,0,Pet Shop,FALSE,100
B07WTWV14Y,Crocodilo Pelucia Chalesco para Cães,https://m.media-amazon.com/images/I/516kuV-x1KL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07WTWV14Y,4.4,492,31.49,31.49,Pet Shop,FALSE,100
B09HD49H3Z,"Higienizador de Patas Para Cães e Gatos, Turma da Mônica, 250 ml, Azul",https://m.media-amazon.com/images/I/51MmFGuv3GL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B09HD49H3Z,4.4,106,22.66,22.66,Pet Shop,FALSE,100
B07Y2D4XHM,Vetaglos Pomada 50g Vetnil,https://m.media-amazon.com/images/I/61Qb2N2cFuL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07Y2D4XHM,4.9,261,51.61,51.61,Pet Shop,FALSE,100
B07Y2DGS24,Periovet Spray Vetnil 100ml,https://m.media-amazon.com/images/I/51AZresll6L._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07Y2DGS24,4.7,708,33,0,Pet Shop,FALSE,100
B07YN9J5TN,Ograx 1000 Suplemento Ômega 3 Avert 30 Capsulas 03 Unidades,https://m.media-amazon.com/images/I/61yye4Vs82L._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07YN9J5TN,4.7,31,244.9,0,Pet Shop,FALSE,50
B07XMMMPST,Porta Ração Preto para 15 kgs - Furacão Pet,https://m.media-amazon.com/images/I/51tobg2DccL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07XMMMPST,4.7,914,52.9,52.9,Pet Shop,FALSE,100
B07Y2CK3C7,Ração Úmida Friskies Sachê para Gatos Adultos Sabor Peru ao Molho - 85g Purina de raça Adulto - Sabor Peru,https://m.media-amazon.com/images/I/810xD2WPLcS._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07Y2CK3C7,4.8,422,3.39,0,Pet Shop,FALSE,100
B07YQ4F5BD,Pelo e Derme 750mg DHA + EPA 60 Cápsulas Vetnil,https://m.media-amazon.com/images/I/61l9Ab+XJ8L._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07YQ4F5BD,4.7,123,95.9,0,Pet Shop,FALSE,50
B07YWZ7ZTF,"Ração Gatos Filhotes FRISKIES Frango e Leite 10,1kg",https://m.media-amazon.com/images/I/81k0mCeMZ9L._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07YWZ7ZTF,4.7,108,179.9,179.9,Pet Shop,FALSE,100
B0CGMJYD2L,Grade Portão Proteção Pet Cachorro 89 A 94 Cm Criança Cães,https://m.media-amazon.com/images/I/51180AzYclL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B0CGMJYD2L,5,1,129.9,0,Pet Shop,FALSE,100
B07XJ7GNWP,"Banheira Gato Furacão Pet Furba, Azul Furacão Pet para Gatos",https://m.media-amazon.com/images/I/61yGkw47hZL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07XJ7GNWP,4.7,1204,79.9,79.9,Pet Shop,FALSE,50
B09X7F1MMM,Brinquedo Laser Fun Chalesco,https://m.media-amazon.com/images/I/71qaJSE8cDL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B09X7F1MMM,3.9,9,25.49,25.49,Pet Shop,FALSE,100
B0993SC9PC,"Ograx Artro 10 Cães e Gatos 30 Cápsulas 29,4g - Avert",https://m.media-amazon.com/images/I/51x2aCmeBOS._AC_UL320_.jpg,https://www.amazon.com.br/dp/B0993SC9PC,4.7,153,143.09,0,Pet Shop,FALSE,100
B0C82BD2LR,Tapete Ecológico Kaminha Chevron (P) - Lavável e Reutilizável,https://m.media-amazon.com/images/I/61pfRV0+nqL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B0C82BD2LR,4.7,20,49.9,0,Pet Shop,TRUE,50
B08BYZVKZH,"Tapete Higiênico Cães Lavável Pequeno, Branco, 60 x 50 cm, São Benedito",https://m.media-amazon.com/images/I/61dvX-9ICRL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B08BYZVKZH,4.5,185,26.48,26.48,Pet Shop,FALSE,100
B09VH6QFMP,Bolsa de Transporte Pet Avião Viagem para Reforçada Cachorros e Gatos Cabine - Duke & Dixie (Cinza/Preto),https://m.media-amazon.com/images/I/61-Vd2D70dL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B09VH6QFMP,4.7,147,150,150,Pet Shop,FALSE,0
B09NMHQY3C,Longevi | Super Suplemento Alimentar Para Cachorro | 150g | PETVI,https://m.media-amazon.com/images/I/61Y0dp20f5L._AC_UL320_.jpg,https://www.amazon.com.br/dp/B09NMHQY3C,4,193,109.9,0,Pet Shop,FALSE,50
B0B9CHYSDB,PIPICAT GRANULADO ULTRA CONTROL,https://m.media-amazon.com/images/I/71ku9x7G0HL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B0B9CHYSDB,4.5,75,49.99,0,Pet Shop,FALSE,100
B0B2FDNWCL,Arranhador Para Gatos Vertical Para Parede Em Sisal Poste Corda 62 Cm,https://m.media-amazon.com/images/I/51YHiQVwFDL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B0B2FDNWCL,4.5,93,38.9,0,Pet Shop,FALSE,100
B0CBN2D7FP,2 Brinquedo Para Gato Catnip Bola Erva Gatos + Coçador Escova Maçageador para gato,https://m.media-amazon.com/images/I/71js6BgAajL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B0CBN2D7FP,4,15,49.9,0,Pet Shop,FALSE,100
B07Y5HC676,Antipulgas e Carrapatos Frontline Plus para Cães de até 10kg,https://m.media-amazon.com/images/I/81hyqSPan2L._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07Y5HC676,4.5,219,49.43,49.43,Pet Shop,FALSE,100
B08KRLMBTM,ND ANCESTRAL SELECTION CANINE ADT MEDIUM 15KG,https://m.media-amazon.com/images/I/61Qa5JYQaAL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B08KRLMBTM,4.8,209,349.9,0,Pet Shop,FALSE,100
B094WFP52M,"Kit Refil Cata Cacas Germanbag ECO Cactos, GermanHart, Multicor, 31x22cm cada saquinho",https://m.media-amazon.com/images/I/719RGCeGuRS._AC_UL320_.jpg,https://www.amazon.com.br/dp/B094WFP52M,4.6,75,22.99,0,Pet Shop,FALSE,100
B07Y5J6HSD,REGEPIL 50 ML,https://m.media-amazon.com/images/I/71nwt9NCAHL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07Y5J6HSD,4.8,118,70.03,70.03,Pet Shop,FALSE,100
B07Y5JV6RS,Ração Friskies Filhotes Carne Ao Molho - 85G,https://m.media-amazon.com/images/I/51+AIGJ0u9L._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07Y5JV6RS,4.8,311,3.39,0,Pet Shop,FALSE,50
B01BHCQR9W,"Glicopan PET 30 ml, Vetnil, Multicor",https://m.media-amazon.com/images/I/61wdS3q0qPL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B01BHCQR9W,4.8,432,30.34,30.34,Pet Shop,FALSE,100
B0B97ZH97T,Kit 3 Areia Higiênica Biodegradável para Gatos Petfive / Viva Verde Vida Descomplicada 4kg,https://m.media-amazon.com/images/I/61iNBg1lwzL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B0B97ZH97T,4.8,62,170.7,0,Pet Shop,FALSE,200
B09NBTXQB1,Alimentador de remédios para cães gatos Home Agulha Tipo Pills Dispenser Remédio para alimentação Cães gatos Animais de estimação Aplicador universal de remédios para comprimidos - branco e verde,https://m.media-amazon.com/images/I/51t-duUCA8L._AC_UL320_.jpg,https://www.amazon.com.br/dp/B09NBTXQB1,4.6,29,12.8,13.9,Pet Shop,FALSE,50
B07ZR2FFDQ,"Ração Golden para Gatos Adultos Castrados Sabor Carne - 10,1kg Premier Pet",https://m.media-amazon.com/images/I/51IVMoSqxsL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07ZR2FFDQ,4.9,363,173.9,0,Pet Shop,FALSE,50
B07YSTPCY6,"Antipulgas Zoetis Simparic 80mg para Cães de 20,1 a 40kg - 1 comprimido",https://m.media-amazon.com/images/I/61Q-FANUzUL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07YSTPCY6,4.8,383,121.5,121.5,Pet Shop,FALSE,100
B07KRG7GK3,Banho Seco Pet Life 540mL,https://m.media-amazon.com/images/I/71-U+G0YEnL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07KRG7GK3,4.4,468,26,0,Pet Shop,FALSE,50
B07XWSHXDR,Solução Dermatológica Virbac Humilac para Cães e Gatos - 250mL,https://m.media-amazon.com/images/I/71S-OlkfqhL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07XWSHXDR,4.4,75,125.01,0,Pet Shop,FALSE,50
B08TCDTYZV,Dipetti Mordedor Natural para Cachorro Ponta de Chifre Bovino,https://m.media-amazon.com/images/I/61m4yYyn5LS._AC_UL320_.jpg,https://www.amazon.com.br/dp/B08TCDTYZV,4.5,153,31.33,31.33,Pet Shop,FALSE,100
B08W3TD61N,Suplemento Alimentar Avert Beneflora Vet para Cães e Gatos Multicor 14g,https://m.media-amazon.com/images/I/41UQ90wZGGL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B08W3TD61N,4.8,93,47.99,0,Pet Shop,FALSE,100
B07XZGF9QN,"Revolution. 6% Azul-Cx.45mg, 0,75ml Gatos Zoetis para Gatos - 3 Pipetas",https://m.media-amazon.com/images/I/51UiW1HDwQL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07XZGF9QN,4.9,680,201.9,0,Pet Shop,FALSE,100
B0843GZ16B,Allerderm Spot On Sis Virbac 4ml 6 Pipetas,https://m.media-amazon.com/images/I/51Yea6b2tDL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B0843GZ16B,4.7,58,111,0,Pet Shop,FALSE,50
B07PG3LV63,Coprovet Coveli para Cães,https://m.media-amazon.com/images/I/51Y3C3e0WKL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07PG3LV63,3.9,225,50.97,0,Pet Shop,FALSE,100
B0B85K1YVS,Portão para Cachorro / Criança de 80cm !! Com PROLONGADOR !!!,https://m.media-amazon.com/images/I/51djNQyGVuL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B0B85K1YVS,3.9,52,82,0,Pet Shop,FALSE,100
B0861GMZCP,Vermífugo Endogard 10 kg,https://m.media-amazon.com/images/I/61+2Bytp+RL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B0861GMZCP,4.9,113,53.4,0,Pet Shop,FALSE,50
B00GS2RS5O,ProCart 25 Agener União 60 Comprimidos,https://m.media-amazon.com/images/I/41ObHoG8zGL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B00GS2RS5O,4.8,102,106.9,126.9,Pet Shop,FALSE,100
B08GWZ26PL,"Escova de cuidados para gatos itPlus, escova de limpeza automática para cães, gatos, escova de escovação para animais de estimação, remove suavemente o pelo solto, tapete de pelos emaranhados para massagem de animais de estimação - autolimpante",https://m.media-amazon.com/images/I/71Z3-5FnNsL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B08GWZ26PL,4.3,15187,29.99,0,Pet Shop,FALSE,50
B088TT97S7,"Sabonete Clorexidina para Cães, Branco, World Veterinária, 80 g",https://m.media-amazon.com/images/I/51-nYVP8ubL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B088TT97S7,4.7,246,16.99,16.99,Pet Shop,FALSE,50
B091Q4MYZW,Tapete Higienico para Caixa de Areia de Gatos - Oikos Animal,https://m.media-amazon.com/images/I/51BFDrggj0L._AC_UL320_.jpg,https://www.amazon.com.br/dp/B091Q4MYZW,4.4,384,92.55,92.55,Pet Shop,FALSE,50
B07Z5GHBKG,CONDROMAX PET 90,https://m.media-amazon.com/images/I/61k9cpXhlCL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07Z5GHBKG,4.8,83,189.9,189.9,Pet Shop,FALSE,100
B08F2LP6LF,QUERANON LB ATE 30KG 30 COMPRIMIDOS,https://m.media-amazon.com/images/I/81Z83qaNQLL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B08F2LP6LF,4.7,216,94.99,94.99,Pet Shop,FALSE,100
B095KZ3K37,Caixa Transporte Pet N1 Cães Cachorros Gatos Plástico (Vermelho),https://m.media-amazon.com/images/I/61fRVlluhSS._AC_UL320_.jpg,https://www.amazon.com.br/dp/B095KZ3K37,4.2,542,24.9,39.9,Pet Shop,TRUE,100
B07V8LCPT1,Pente Anti-Pulga Germanhart,https://m.media-amazon.com/images/I/71Erp2C90GL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07V8LCPT1,4.7,528,15,15,Pet Shop,FALSE,50
B0BGM1CR95,Atlantis | ômega 3 líquido | Suplementação para cães e gatos - PETVI (1),https://m.media-amazon.com/images/I/61-BY1g6TEL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B0BGM1CR95,4.4,67,118.9,118.9,Pet Shop,FALSE,50
B00HHYNL4O,Pro Cart Flex com 40,https://m.media-amazon.com/images/I/519+C0gkeNL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B00HHYNL4O,4.7,49,153.9,0,Pet Shop,FALSE,100
B07NGXBBN9,"Biscoito Premier Cookie para Cães Adultos 250g Premier Pet Raça Adulto,",https://m.media-amazon.com/images/I/91tu3IzbNqL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07NGXBBN9,4.8,201,16.9,16.9,Pet Shop,FALSE,100
